"ISO3","Area","cpc_name1","Element","Unit","Year","value","Item","grouped"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1992,4508644,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1993,4595516,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1994,4580449,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1995,4992408,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1996,5081560,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1997,5529208,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1998,5544730,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1999,5935898,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2000,6149431,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2001,5694210,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2002,6174393,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,6334906,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,6388575,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,6914273,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2006,6914806,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2007,6601678,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2008,7253193,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2009,7035819,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2010,6021910,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2011,6794969,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2012,7331905,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2013,7479264,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2014,7214761,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2015,7212484,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2016,7258750,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2017,7095635,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2018,5522024,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2019,6800921,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2020,6987059,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2021,7224151,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2022,6878281,NA,"yes"
"EGY","Egypt","Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2023,7260583,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1992,470407,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1993,475630,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1994,406830,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1995,728546,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1996,741780,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1997,524925,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1998,571580,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1999,522734,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2000,510584,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2001,558203,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2002,569561,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2003,613170,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2004,736000,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2005,901801,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2006,697306,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2007,816424,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2008,1001676,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2009,1031602,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2010,1032279,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2011,1180644,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2012,1300494,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2013,1187979,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2014,1269246,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2015,1362476,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2016,1155603,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2017,1325281,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2018,1388437,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2019,1438843,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2020,1857262,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2021,1729098,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2022,1935347,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2023,1871751,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1992,307425,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1993,307698,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1994,260015,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1995,481175,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1996,489130,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1997,341139,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1998,372358,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1999,339277,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2000,331510,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2001,359801,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2002,371363,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,393024,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,479472,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,589957,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2006,446612,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2007,526938,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2008,660669,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2009,677816,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2010,676906,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2011,787096,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2012,865489,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2013,784228,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2014,842261,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2015,903638,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2016,759058,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2017,880966,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2018,914072,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2019,952091,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2020,1234257,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2021,1146545,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2022,1298770,NA,"yes"
"EGY","Egypt","Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2023,1247792,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1992,158521,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1993,174144,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1994,191906,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1995,201662,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1996,201226,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1997,209479,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1998,209122,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1999,190650,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2000,219751,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2001,248318,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2002,358239,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2003,345178,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2004,304752,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2005,292313,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2006,298532,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2007,347044,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2008,442201,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2009,310153,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2010,362244,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2011,380018,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2012,587626,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2013,585699,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2014,598730,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2015,442491,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2016,409569,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2017,505017,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2018,502280,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2019,671896,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2020,749117,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2021,813998,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2022,762003,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2023,700798,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1992,266364,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1993,292616,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1994,322463,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1995,338855,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1996,338122,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1997,351990,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1998,351390,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1999,320352,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2000,369250,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2001,417251,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2002,601952,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,580006,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,512077,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,491176,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2006,501627,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2007,583141,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2008,743035,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2009,521153,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2010,608682,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2011,638548,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2012,987394,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2013,984157,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2014,1006053,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2015,743523,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2016,688203,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2017,848586,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2018,843987,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2019,1128995,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2020,1258749,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2021,1367769,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2022,1280403,NA,"yes"
"EGY","Egypt","Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2023,1177559,NA,"yes"
"EGY","Egypt","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1992,877411,NA,"yes"
"EGY","Egypt","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1993,976836,NA,"yes"
"EGY","Egypt","Forage products; fibre crops; plants used in perfumery, pharmacy, or for insecticidal, fungicidal or similar purposes; beet, forage plant and flower seeds; natural rubber; living plants, cut flowers and flower buds; unmanufactured tobacco; other raw vegetable materials","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1994,613484,NA,"yes"
