"ISO3","Area","UN Region","EBRD Region","cpc_name1","Element","Unit","Year","value","Item","grouped"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2023,1554261,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1992,1245567,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1993,1468391,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1994,1391957,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1995,1635509,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1996,1651527,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1997,1704906,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1998,1667262,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1999,1571121,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2000,1683556,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2001,1683512,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2002,1573536,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,1621875,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,1605923,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,1663710,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2006,1548320,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2007,1472950,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2008,1631469,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2009,1821641,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2010,1578770,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2011,1567501,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2012,1679596,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2013,1609736,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2014,1733669,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2015,1779299,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2016,1621283,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2017,1776260,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2018,1221349,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2019,1682978,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2020,1672405,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2021,1526210,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2022,1669927,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Cereals","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2023,1237468,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1992,444225,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1993,435592,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1994,340034,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1995,360571,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1996,404685,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1997,386666,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1998,364382,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1999,375938,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2000,411753,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2001,386172,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2002,376455,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2003,353430,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2004,407788,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2005,394524,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2006,340666,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2007,406832,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2008,423706,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2009,404860,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2010,339815,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2011,405436,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2012,416498,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2013,412018,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2014,433816,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2015,443593,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2016,489030,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2017,543334,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2018,452186,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2019,602823,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2020,691468,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2021,594289,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2022,655104,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2023,690042,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1992,507226,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1993,497369,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1994,388258,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1995,411708,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1996,462078,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1997,441503,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1998,416059,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1999,429255,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2000,470148,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2001,440940,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2002,429844,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,403554,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,465622,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,450476,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2006,388980,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2007,464530,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2008,483796,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2009,462278,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2010,388009,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2011,462936,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2012,475566,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2013,470451,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2014,495341,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2015,506505,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2016,558385,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2017,620391,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2018,516316,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2019,688317,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2020,789534,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2021,678572,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2022,748013,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Edible roots and tubers with high starch or inulin content","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2023,787905,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1992,109711,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1993,108342,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1994,112074,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1995,117920,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1996,109213,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1997,105855,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1998,104362,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",1999,97272,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2000,92421,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2001,100365,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2002,101501,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2003,100755,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2004,103242,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2005,99262,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2006,95779,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2007,97023,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2008,100755,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2009,91975,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2010,95003,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2011,97749,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2012,99733,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2013,102035,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2014,102068,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2015,104613,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2016,107236,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2017,109336,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2018,95779,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2019,101998,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2020,110706,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2021,115681,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2022,109462,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand I$)","1000 Int$",2023,104486,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1992,150451,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1993,148574,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1994,153692,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1995,161709,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1996,149768,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1997,145163,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1998,143116,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",1999,133393,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2000,126740,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2001,137635,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2002,139192,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2003,138169,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2004,141581,NA,"yes"
"DNK","Denmark","Northern Europe",NA,"Eggs of hens or other birds in shell, fresh","Gross Production Value (constant 2014-2016 thousand US$)","1000 USD",2005,136122,NA,"yes"
